id,start_date,mean,num_list_users,nsfw,media_type,num_episodes,rating,title,picture,prequel,genre1,genre2,genre3,genre4,genre5
21569,2014-07-19,6.49,46427,white,movie,1,pg,Pokémon the Movie: Diancie and the Cocoon of Destruction,https://cdn.myanimelist.net/images/anime/13/59743l.jpg,True,Adventure,Fantasy,Kids,,
31231,2016-07-16,6.62,37427,white,movie,1,pg,Pokémon the Movie: Volcanion and the Mechanical Marvel,https://cdn.myanimelist.net/images/anime/3/78818l.jpg,False,Adventure,Fantasy,Kids,,
34540,2017-07-15,7.13,58221,white,movie,1,pg,Pokémon the Movie: I Choose You!,https://cdn.myanimelist.net/images/anime/1402/122043l.jpg,False,Action,Adventure,Comedy,Kids,
36927,2018-07-13,7.18,38551,white,movie,1,pg,Pokémon the Movie: The Power of Us,https://cdn.myanimelist.net/images/anime/1580/90795l.jpg,True,Action,Adventure,Comedy,Fantasy,Kids
40881,2020-12-25,7.28,25103,white,movie,1,pg,Pokémon the Movie: Secrets of the Jungle,https://cdn.myanimelist.net/images/anime/1029/106237l.jpg,True,Action,Adventure,Comedy,Fantasy,Kids
34034,2016-11-17,6.9,111474,white,tv,146,pg,Pokémon the Series: Sun & Moon,https://cdn.myanimelist.net/images/anime/11/84673l.jpg,True,Action,Fantasy,Kids,School,Strategy Game
31168,2015-06-19,6.5,10156,white,ova,1,pg,"Pokemon: Hoopa, The Mischief of Pokemon",https://cdn.myanimelist.net/images/anime/1029/110957l.jpg,False,Action,Fantasy,Kids,,
13799,2012-07-14,6.44,9739,white,movie,1,pg,Pokémon: Meloetta's Moonlight Serenade,https://cdn.myanimelist.net/images/anime/3/49309l.jpg,False,Adventure,Comedy,Fantasy,Kids,Music
53874,2023-01-13,7.56,21788,white,tv,11,pg,Pokémon: To Be a Pokémon Master,https://cdn.myanimelist.net/images/anime/1246/134209l.jpg,True,Action,Adventure,Comedy,Fantasy,Kids
5526,1998-07-18,6.81,35262,white,movie,1,pg,Pokémon: Pikachu's Summer Vacation,https://cdn.myanimelist.net/images/anime/1927/97383l.jpg,False,Comedy,Fantasy,Kids,,
42161,2020-06-04,7.31,6923,white,ona,8,g,Pokétoon,https://cdn.myanimelist.net/images/anime/1941/117693l.jpg,False,Adventure,Comedy,Kids,,
49160,2022-04-07,7.1,36192,white,tv,12,pg_13,Miss Shachiku and the Little Baby Ghost,https://cdn.myanimelist.net/images/anime/1190/121945l.jpg,False,Comedy,Shounen,Supernatural,Workplace,
13251,2012-03-13,6.34,4438,white,ona,3,pg_13,Kid Icarus: Uprising,https://cdn.myanimelist.net/images/anime/3/89757l.jpg,False,Adventure,Comedy,Fantasy,,
1816,2003-04-06,6.56,79093,white,tv,78,pg,Sonic X,https://cdn.myanimelist.net/images/anime/1801/121070l.jpg,False,Action,Adventure,Anthropomorphic,Comedy,Kids
20057,2014-01-05,7.88,351427,white,tv,13,pg_13,Space Dandy,https://cdn.myanimelist.net/images/anime/4/56611l.jpg,False,Adult Cast,Comedy,Sci-Fi,Space,
23327,2014-07-06,8.26,165849,white,tv,13,pg_13,Space Dandy 2nd Season,https://cdn.myanimelist.net/images/anime/3/64451l.jpg,True,Adult Cast,Comedy,Sci-Fi,Space,
33205,2016-04-20,6.13,4245,white,ona,1,g,Star Fox Zero: The Battle Begins,https://cdn.myanimelist.net/images/anime/1784/101410l.jpg,False,Action,Sci-Fi,Space,,
34152,2017-01-12,7.13,102674,white,ova,1,r,Super Danganronpa 2.5: Nagito Komaeda and the Destroyer of the World,https://cdn.myanimelist.net/images/anime/10/83150l.jpg,True,Action,Horror,Mystery,Psychological,
49533,2022-09-30,6.74,24106,white,tv,13,pg_13,My Master Has No Tail,https://cdn.myanimelist.net/images/anime/1289/127754l.jpg,False,Historical,Mythology,Performing Arts,Seinen,Slice of Life
1293,1981-10-14,7.73,87183,white,tv,195,pg_13,Urusei Yatsura,https://cdn.myanimelist.net/images/anime/9/17573l.jpg,False,Action,Adventure,Comedy,Drama,Romance
48567,2021-10-09,6.71,39959,white,tv,12,pg_13,Visual Prison,https://cdn.myanimelist.net/images/anime/1143/117924l.jpg,False,Music,Supernatural,Vampire,,
7785,2010-04-23,8.56,443304,white,tv,11,r,The Tatami Galaxy,https://cdn.myanimelist.net/images/anime/1633/123689l.jpg,False,Adult Cast,Award Winning,Comedy,Mystery,Psychological
25241,2014-07-08,6.51,53502,white,ona,24,pg_13,AkaKill! Theater,https://cdn.myanimelist.net/images/anime/6/64537l.jpg,False,Comedy,,,,
34350,2017-04-02,7.1,117528,white,tv,12,pg_13,Alice & Zoroku,https://cdn.myanimelist.net/images/anime/2/84598l.jpg,False,Adventure,Mystery,Seinen,Super Power,
35015,2017-04-07,7.48,97438,white,tv,12,pg_13,Ani ni Tsukeru Kusuri wa Nai!,https://cdn.myanimelist.net/images/anime/1896/129202l.jpg,False,Comedy,School,,,
37924,2018-07-09,7.73,50197,white,tv,24,pg_13,Ani ni Tsukeru Kusuri wa Nai! 2,https://cdn.myanimelist.net/images/anime/1797/129201l.jpg,True,Comedy,School,,,
39959,2019-10-07,7.69,38496,white,tv,12,pg_13,Ani ni Tsukeru Kusuri wa Nai! 3,https://cdn.myanimelist.net/images/anime/1756/103441l.jpg,True,Comedy,School,,,
42238,2020-10-02,7.59,28674,white,tv,12,pg_13,Ani ni Tsukeru Kusuri wa Nai! 4,https://cdn.myanimelist.net/images/anime/1416/129199l.jpg,True,Comedy,School,,,
49599,2022-06-29,7.31,14169,white,ona,12,pg_13,Ani ni Tsukeru Kusuri wa Nai! 5,https://cdn.myanimelist.net/images/anime/1611/129197l.jpg,True,Comedy,School,,,
53179,2023-01-07,6.08,41738,white,tv,12,pg_13,Giant Beasts of Ars,https://cdn.myanimelist.net/images/anime/1866/133949l.jpg,False,Action,Adventure,Fantasy,,
49780,2022-01-14,5.71,8433,white,tv,24,pg_13,I'm Kodama Kawashiri,https://cdn.myanimelist.net/images/anime/1996/120580l.jpg,False,Comedy,,,,
40930,2021-01-12,7.02,50291,white,tv,12,pg_13,Azur Lane: Slow Ahead!,https://cdn.myanimelist.net/images/anime/1137/113872l.jpg,False,Anthropomorphic,CGDCT,Comedy,Military,Sci-Fi
32086,2017-05-20,7.03,106370,white,movie,1,pg_13,Blame!: The Movie,https://cdn.myanimelist.net/images/anime/1976/93666l.jpg,False,Action,Drama,Mecha,Psychological,Sci-Fi
48777,2022-04-03,6.65,19829,white,tv,12,pg_13,Build Divide -#FFFFFF- Code White,https://cdn.myanimelist.net/images/anime/1194/121459l.jpg,True,Fantasy,Strategy Game,,,
14277,2012-07-02,6.2,20808,white,tv,26,pg_13,Chitose Get You!!,https://cdn.myanimelist.net/images/anime/10/50537l.jpg,False,Comedy,Romance,School,Seinen,
38226,2019-04-06,5.97,17615,white,tv,12,pg_13,Amazing Stranger,https://cdn.myanimelist.net/images/anime/1760/111609l.jpg,False,Comedy,Romance,Sci-Fi,Seinen,
43735,2022-01-08,6.78,25479,white,tv,24,pg_13,Cue!,https://cdn.myanimelist.net/images/anime/1039/120173l.jpg,False,Music,Showbiz,,,
30127,2015-07-10,6.49,116509,white,tv,12,pg_13,Danchigai,https://cdn.myanimelist.net/images/anime/7/74879l.jpg,False,Comedy,Iyashikei,Slice of Life,,
49292,2021-10-13,5.59,42986,white,tv,12,pg_13,Deep Insanity: The Lost Child,https://cdn.myanimelist.net/images/anime/1652/118466l.jpg,False,Sci-Fi,,,,
10155,2011-04-02,6.85,187103,white,tv,13,pg_13,Dog Days,https://cdn.myanimelist.net/images/anime/9/75378l.jpg,False,Action,Adventure,Fantasy,Isekai,
37496,2018-09-30,6.82,36556,white,tv,13,r,Double Decker! Doug & Kirill,https://cdn.myanimelist.net/images/anime/1299/95783l.jpg,False,Action,Adult Cast,Comedy,Detective,Mystery
45665,2021-04-08,5.89,24166,white,tv,12,pg_13,Fairy Ranmaru: Anata no Kokoro Otasuke Shimasu,https://cdn.myanimelist.net/images/anime/1476/114026l.jpg,False,Action,Fantasy,Slice of Life,,
40488,2022-01-09,5.46,31987,white,tv,12,pg_13,Futsal Boys!!!!!,https://cdn.myanimelist.net/images/anime/1475/120394l.jpg,False,Sports,Team Sports,,,
36317,2018-10-08,7.29,116003,white,tv,12,pg_13,Skull-face Bookseller Honda-san,https://cdn.myanimelist.net/images/anime/1555/93865l.jpg,False,Adult Cast,Comedy,Otaku Culture,Workplace,
52214,2023-07-02,6.91,35198,white,tv,13,pg_13,Yohane the Parhelion: Sunshine in the Mirror,https://cdn.myanimelist.net/images/anime/1208/133335l.jpg,False,Fantasy,Idols (Female),Music,,
49514,2022-01-11,5.32,21080,white,tv,12,pg_13,Fantasia Sango: Realm of Legends,https://cdn.myanimelist.net/images/anime/1831/122007l.jpg,False,Fantasy,Historical,,,
25907,2016-01-09,6.66,31972,white,movie,1,pg_13,Garakowa -Restore the World-,https://cdn.myanimelist.net/images/anime/11/77289l.jpg,False,Sci-Fi,,,,
34972,2019-06-21,6.52,28344,white,movie,1,r+,Twilight,https://cdn.myanimelist.net/images/anime/1233/117186l.jpg,False,Romance,School,,,
39725,2021-01-06,6.57,16442,white,tv,12,pg_13,I★Chu: Halfway Through the Idol,https://cdn.myanimelist.net/images/anime/1212/113946l.jpg,False,Idols (Male),Music,School,,
48177,2021-08-23,6.31,3128,white,ona,1,pg,The Nearest Distant Star,https://cdn.myanimelist.net/images/anime/1867/122710l.jpg,False,Drama,Music,,,
38295,2019-04-06,5.82,65435,white,tv,12,pg_13,Joshi Kausei,https://cdn.myanimelist.net/images/anime/1660/98376l.jpg,False,CGDCT,Comedy,School,Slice of Life,
2581,2007-10-06,8.11,218044,white,tv,25,r,Mobile Suit Gundam 00,https://cdn.myanimelist.net/images/anime/3/13200l.jpg,False,Action,Drama,Mecha,Military,Sci-Fi
40075,2020-07-16,6.19,60969,white,tv,12,pg_13,Mr Love: Queen's Choice,https://cdn.myanimelist.net/images/anime/1623/111517l.jpg,False,Mystery,Reverse Harem,Romance,Sci-Fi,Super Power
48742,2022-04-10,6.36,56432,white,tv,12,pg_13,"Don't Hurt Me, My Healer!",https://cdn.myanimelist.net/images/anime/1565/121221l.jpg,False,Adventure,Comedy,Fantasy,,
53671,2023-06-23,7.31,8414,white,ova,1,pg_13,Love Live! Nijigasaki Gakuen School Idol Doukoukai: Next Sky,https://cdn.myanimelist.net/images/anime/1515/134847l.jpg,True,Idols (Female),Music,School,Slice of Life,
35857,2018-04-04,8.13,43537,white,tv,24,pg_13,Lupin the Third Part 5,https://cdn.myanimelist.net/images/anime/1235/91028l.jpg,True,Action,Adult Cast,Adventure,Comedy,Mystery
33003,2016-10-02,6.96,158987,white,tv,12,r,Magical Girl Raising Project,https://cdn.myanimelist.net/images/anime/2/81087l.jpg,False,Action,Fantasy,Gore,Mahou Shoujo,Survival
43755,2021-08-27,6.79,12678,white,movie,1,pg_13,The House of the Lost on the Cape,https://cdn.myanimelist.net/images/anime/1472/116571l.jpg,False,Award Winning,Drama,,,
39806,2019-10-10,7.42,81132,white,ona,24,r,Blade of the Immortal,https://cdn.myanimelist.net/images/anime/1054/110054l.jpg,False,Action,Adventure,Drama,Gore,Historical
40178,2019-10-04,6.39,22303,white,ona,12,pg_13,Null & Peta,https://cdn.myanimelist.net/images/anime/1586/103381l.jpg,False,Comedy,Sci-Fi,,,
50955,2022-04-11,6.53,14654,white,tv,60,pg,Onipan!,https://cdn.myanimelist.net/images/anime/1278/120805l.jpg,False,Comedy,Fantasy,Mythology,,
32013,2016-01-08,7.02,178487,white,tv,12,pg_13,Please tell me! Galko-chan,https://cdn.myanimelist.net/images/anime/3/77845l.jpg,False,Comedy,School,,,
33949,2017-01-23,7.06,30151,white,ova,1,pg_13,Please tell me! Galko-chan OVA,https://cdn.myanimelist.net/images/anime/7/81676l.jpg,False,Comedy,,,,
1569,2006-10-08,7.03,63149,white,tv,12,pg_13,Otoboku: Maidens are Falling for Me!,https://cdn.myanimelist.net/images/anime/7/75483l.jpg,False,Comedy,Crossdressing,Drama,Romance,School
17875,2013-06-25,7.33,38357,white,ova,2,pg_13,Papa no Iukoto wo Kikinasai! OVA,https://cdn.myanimelist.net/images/anime/6/47627l.jpg,True,Comedy,Romance,,,
50663,2022-10-02,7.5,42549,white,tv,11,pg_13,Pop Team Epic Season 2,https://cdn.myanimelist.net/images/anime/1237/128067l.jpg,True,Comedy,Gag Humor,Parody,,
50917,2022-07-09,7.12,31934,white,tv,12,pg_13,Prima Doll,https://cdn.myanimelist.net/images/anime/1553/124311l.jpg,False,Sci-Fi,Slice of Life,,,
44274,2021-10-06,6.28,26265,white,tv,12,pg_13,PuraOra! PRIDE OF ORANGE,https://cdn.myanimelist.net/images/anime/1420/118569l.jpg,False,Sports,Team Sports,,,
35484,2017-10-04,6.96,213329,white,tv,13,pg_13,Love is Like a Cocktail,https://cdn.myanimelist.net/images/anime/1684/108627l.jpg,False,Adult Cast,Comedy,Gourmet,Romance,
49849,2022-10-03,6.61,64237,white,tv,12,pg_13,Management of a Novice Alchemist,https://cdn.myanimelist.net/images/anime/1963/128728l.jpg,False,Adventure,Fantasy,Slice of Life,,
38475,2022-07-01,8.44,73604,white,movie,1,pg_13,Laid-Back Camp: The Movie,https://cdn.myanimelist.net/images/anime/1806/124396l.jpg,False,Adult Cast,CGDCT,Iyashikei,Slice of Life,
169,2003-10-10,6.81,167633,white,tv,12,r,Lunar Legend Tsukihime,https://cdn.myanimelist.net/images/anime/12/20669l.jpg,False,Action,Horror,Mystery,Romance,Super Power
3457,2008-04-08,6.87,596977,white,tv,13,pg_13,Vampire Knight,https://cdn.myanimelist.net/images/anime/3/7327l.jpg,False,Drama,Love Polygon,Mystery,Romance,Shoujo
4752,2008-10-07,7.09,364401,white,tv,13,pg_13,Vampire Knight Guilty,https://cdn.myanimelist.net/images/anime/3/10075l.jpg,True,Drama,Love Polygon,Mystery,Romance,Shoujo
22831,2014-04-06,6.04,9333,white,tv,23,pg_13,Rowdy Sumo Wrestler Matsutaro!!,https://cdn.myanimelist.net/images/anime/7/65897l.jpg,False,Combat Sports,Seinen,Sports,,
12967,2012-07-01,6.26,205898,white,tv,12,pg_13,La storia della Arcana Famiglia,https://cdn.myanimelist.net/images/anime/9/39495l.jpg,False,Action,Fantasy,Reverse Harem,Romance,
388,2005-10-04,7.82,27037,white,tv,52,pg,Capeta,https://cdn.myanimelist.net/images/anime/5/17667l.jpg,False,Racing,Shounen,Sports,,
30711,2016-02-06,7.13,88487,white,movie,1,r+,Code Geass: Akito the Exiled - To Beloved Ones,https://cdn.myanimelist.net/images/anime/2/77640l.jpg,True,Action,Mecha,Military,,
12685,2012-07-27,6.45,71504,white,ova,1,pg_13,Code Geass: Lelouch of the Rebellion - Nunnally in Wonderland,https://cdn.myanimelist.net/images/anime/7/36175l.jpg,False,Comedy,Fantasy,Parody,,
3701,2008-04-11,8.14,150017,white,tv,12,r+,Kaiba,https://cdn.myanimelist.net/images/anime/7/13193l.jpg,False,Adventure,Award Winning,Mystery,Psychological,Romance
17187,2013-06-22,7.43,63364,white,movie,1,r,Ghost in the Shell: Arise - Border 1: Ghost Pain,https://cdn.myanimelist.net/images/anime/8/46673l.jpg,False,Adult Cast,Detective,Mecha,Psychological,Sci-Fi
19191,2013-11-30,7.48,51689,white,movie,1,r,Ghost in the Shell: Arise - Border 2: Ghost Whispers,https://cdn.myanimelist.net/images/anime/8/52135l.jpg,True,Adult Cast,Detective,Mecha,Psychological,Sci-Fi
19193,2014-06-28,7.34,45452,white,movie,1,r,Ghost in the Shell: Arise - Border 3: Ghost Tears,https://cdn.myanimelist.net/images/anime/9/56607l.jpg,True,Adult Cast,Detective,Mecha,Psychological,Sci-Fi
19195,2014-09-06,7.43,41281,white,movie,1,r,Ghost in the Shell: Arise - Border 4: Ghost Stands Alone,https://cdn.myanimelist.net/images/anime/11/63993l.jpg,True,Adult Cast,Detective,Mecha,Psychological,Sci-Fi
3656,2008-04-08,6.94,59547,white,tv,24,pg_13,Monochrome Factor,https://cdn.myanimelist.net/images/anime/3/22552l.jpg,False,Action,Boys Love,Supernatural,,
49590,2022-09-14,8.19,39578,white,ona,6,pg_13,The Tatami Time Machine Blues,https://cdn.myanimelist.net/images/anime/1583/126128l.jpg,True,Adult Cast,Comedy,Mystery,Psychological,Romance
36840,2018-01-08,5.59,39205,white,ona,12,rx,"25-Year-Old High School Girl, I Wouldn’t Do This with a Kid",https://cdn.myanimelist.net/images/anime/12/89091l.jpg,False,Hentai,Josei,School,,
2392,2006-03-04,7.55,15188,white,movie,1,pg,Doraemon the Movie: Nobita's Dinosaur 2006,https://cdn.myanimelist.net/images/anime/9/72431l.jpg,False,Adventure,Comedy,Kids,Time Travel,
35198,2017-10-28,7.75,81833,white,movie,1,pg_13,Free! -Take Your Marks-,https://cdn.myanimelist.net/images/anime/6/87928l.jpg,True,School,Slice of Life,,,
1579,2006-10-02,7.42,97500,white,tv,25,pg_13,La corda d'oro: primo passo,https://cdn.myanimelist.net/images/anime/9/7228l.jpg,False,Josei,Music,Performing Arts,Reverse Harem,Romance
237,2005-04-17,8.05,432423,white,tv,50,pg_13,Eureka Seven,https://cdn.myanimelist.net/images/anime/12/34443l.jpg,False,Adventure,Drama,Mecha,Romance,Sci-Fi
11979,2012-10-13,8.37,200415,white,movie,1,pg_13,Puella Magi Madoka Magica the Movie Part 2: Eternal,https://cdn.myanimelist.net/images/anime/6/42265l.jpg,True,Drama,Fantasy,Mahou Shoujo,Psychological,Suspense
235,1996-01-08,8.17,343761,white,tv,0,pg_13,Case Closed,https://cdn.myanimelist.net/images/anime/7/75199l.jpg,False,Adventure,Comedy,Detective,Mystery,Shounen
1838,2006-04-28,5.89,25686,white,ova,2,pg_13,Honey x Honey Drops,https://cdn.myanimelist.net/images/anime/1/1838l.jpg,False,Drama,Romance,School,Shoujo,
10257,2011-04-09,7.42,22067,white,tv,51,pg,Pretty Rhythm: Aurora Dream,https://cdn.myanimelist.net/images/anime/9/36423l.jpg,False,Idols (Female),Music,Sports,,
31680,2016-04-06,6.8,143722,white,tv,10,pg_13,Super Lovers,https://cdn.myanimelist.net/images/anime/4/78450l.jpg,False,Boys Love,Comedy,Drama,,
33417,2017-01-12,7.07,89574,white,tv,10,pg_13,Super Lovers 2,https://cdn.myanimelist.net/images/anime/9/83807l.jpg,True,Boys Love,Comedy,Drama,,
338,1979-10-10,8.33,95870,white,tv,40,pg_13,The Rose of Versailles,https://cdn.myanimelist.net/images/anime/9/57043l.jpg,False,Drama,Historical,Military,Romance,Shoujo
8481,2010-06-25,7.25,29095,white,ova,3,pg_13,"""Bungaku Shoujo"" Memoire",https://cdn.myanimelist.net/images/anime/6/26770l.jpg,False,Drama,Romance,School,,
1328,1988-12-02,6.38,4826,white,ova,1,pg_13,One Pound Gospel,https://cdn.myanimelist.net/images/anime/1577/99202l.jpg,False,Combat Sports,Comedy,Romance,Seinen,Sports
306,2002-04-04,7.23,89407,white,tv,13,r+,Magical☆Shopping Arcade Abenobashi,https://cdn.myanimelist.net/images/anime/1350/113655l.jpg,False,Award Winning,Comedy,Ecchi,Fantasy,Isekai
36848,2017-12-21,7.05,35975,white,ona,15,pg_13,Cupid’s Chocolates II,https://cdn.myanimelist.net/images/anime/5/89258l.jpg,True,Comedy,Harem,Romance,School,
30868,2015-11-27,7.44,45802,white,movie,1,r,Ajin: Demi-Human Movie 1: Compel,https://cdn.myanimelist.net/images/anime/1038/112814l.jpg,False,Action,Gore,Horror,Mystery,Seinen
12149,2012-04-29,7.35,61498,white,tv,13,pg_13,AKB0048,https://cdn.myanimelist.net/images/anime/3/74157l.jpg,False,Idols (Female),Music,Sci-Fi,,
14941,2013-01-06,7.63,36554,white,tv,13,pg_13,AKB0048: Next Stage,https://cdn.myanimelist.net/images/anime/11/44450l.jpg,True,Idols (Female),Music,Sci-Fi,,
16201,2013-04-05,7.14,221894,white,tv,13,r,Flowers of Evil,https://cdn.myanimelist.net/images/anime/8/50559l.jpg,False,Drama,Psychological,Romance,School,Shounen
31771,2016-07-08,7.24,92580,white,tv,12,pg_13,Amanchu!,https://cdn.myanimelist.net/images/anime/6/80810l.jpg,False,Iyashikei,School,Shounen,Slice of Life,
36800,2018-04-07,7.11,31955,white,tv,12,pg_13,Amanchu! Advance,https://cdn.myanimelist.net/images/anime/1095/95063l.jpg,True,Iyashikei,School,Shounen,Slice of Life,
33818,2017-03-29,7.35,16055,white,ova,1,pg_13,Amanchu! Episode 13: The Story of the Promised Summer and New Memories,https://cdn.myanimelist.net/images/anime/10/87338l.jpg,True,Iyashikei,School,Shounen,Slice of Life,
20655,2013-09-25,6.32,32969,white,ova,1,pg_13,Amnesia OVA,https://cdn.myanimelist.net/images/anime/1328/128739l.jpg,False,Fantasy,Josei,,,
36228,2017-08-30,5.71,2288,white,ona,1,pg,Anisama,https://cdn.myanimelist.net/images/anime/9/87507l.jpg,False,Adventure,Comedy,Fantasy,,
34465,2017-04-04,7.1,70068,white,ova,2,pg_13,Blue Exorcist: Kyoto Saga OVA,https://cdn.myanimelist.net/images/anime/1031/96313l.jpg,False,Action,Fantasy,Mythology,Shounen,
30205,2015-07-03,7.15,218138,white,tv,12,pg_13,Aoharu x Machinegun,https://cdn.myanimelist.net/images/anime/4/76271l.jpg,False,Crossdressing,Shounen,Sports,Team Sports,
1762,1991-08-17,6.88,21519,white,ova,6,pg_13,The Heroic Legend of Arslan,https://cdn.myanimelist.net/images/anime/10/22254l.jpg,False,Action,Adventure,Drama,Fantasy,Historical
13863,2013-03-02,6.22,26364,white,movie,1,r,Arve Rezzle: Kikaijikake no Yousei-tachi,https://cdn.myanimelist.net/images/anime/4/43343l.jpg,False,Action,Drama,Mystery,Sci-Fi,Suspense
9471,2011-02-23,7.56,125258,white,ova,2,pg_13,Baka & Test - Summon the Beasts OVA,https://cdn.myanimelist.net/images/anime/3/67303l.jpg,True,Comedy,School,Super Power,,
10431,2010-08-29,6.75,27947,white,ona,1,pg_13,"Baka to Test to Shoukanjuu: Matsuri - Sentaku ni Yotte Tenkai ga Kawaru ""LIPS Eizou""",https://cdn.myanimelist.net/images/anime/12/29181l.jpg,False,Comedy,Parody,,,
375,1998-01-07,6.63,8315,white,tv,12,pg_13,All Purpose Cultural Cat Girl Nuku Nuku TV,https://cdn.myanimelist.net/images/anime/10/2875l.jpg,False,Action,Adventure,Comedy,Mecha,Sci-Fi
30137,2015-10-03,5.72,40667,white,ova,1,r+,Big Order,https://cdn.myanimelist.net/images/anime/12/78945l.jpg,False,Action,Shounen,Super Power,,
750,2006-02-03,6.95,11848,white,tv,12,g,Binchou-tan,https://cdn.myanimelist.net/images/anime/10/61143l.jpg,False,Comedy,Iyashikei,,,
998,1994-10-05,7.0,30169,white,tv,26,pg_13,Blue Seed,https://cdn.myanimelist.net/images/anime/1151/117019l.jpg,False,Action,Adventure,Drama,Horror,Mystery
999,1996-07-24,6.4,6811,white,ova,3,r,Blue Seed Beyond,https://cdn.myanimelist.net/images/anime/7/2871l.jpg,True,Action,Adventure,Drama,Horror,Mystery
16405,2012-12-22,5.74,19405,white,tv,12,pg_13,"Boku no Imouto wa ""Osaka Okan""",https://cdn.myanimelist.net/images/anime/12/45352l.jpg,False,Comedy,Gourmet,,,
16936,2012-12-29,5.65,4247,white,ona,1,pg_13,"Boku no Imouto wa ""Osaka Okan"": Haishin Gentei Osaka Okan.",https://cdn.myanimelist.net/images/anime/11/45386l.jpg,False,Comedy,,,,
14027,2012-09-26,7.03,114383,white,ova,1,r+,Haganai: A Round-Robin Story's Ending Is Way Extreme,https://cdn.myanimelist.net/images/anime/3/39215l.jpg,True,Comedy,Ecchi,Love Polygon,Romance,School
10897,2011-09-22,6.71,123117,white,ova,1,pg_13,Haganai: Black Hotpot Gives Girls a Bad Smell,https://cdn.myanimelist.net/images/anime/8/30097l.jpg,False,Comedy,Romance,School,,
10163,2011-04-15,7.17,310540,white,tv,11,pg_13,[C] CONTROL - The Money and Soul of Possibility,https://cdn.myanimelist.net/images/anime/5/50551l.jpg,False,Action,High Stakes Game,Mystery,Sci-Fi,Super Power
4981,2008-10-02,7.51,163342,white,tv,24,r,Casshern Sins,https://cdn.myanimelist.net/images/anime/8/23336l.jpg,False,Action,Adventure,Drama,Psychological,Sci-Fi
6280,2010-07-17,6.9,29947,white,ona,1,r,Cat Shit One,https://cdn.myanimelist.net/images/anime/1006/116460l.jpg,False,Action,Anthropomorphic,Fantasy,Military,
35315,2017-06-17,6.52,23743,white,movie,1,pg_13,ChäoS;Child: Silent Sky,https://cdn.myanimelist.net/images/anime/9/88031l.jpg,True,Mystery,Psychological,Sci-Fi,Supernatural,
16169,2013-01-03,5.81,30309,white,tv,13,pg_13,Ai-Mai-Mi,https://cdn.myanimelist.net/images/anime/7/45306l.jpg,False,Comedy,Slice of Life,,,
23551,2014-07-08,5.95,12914,white,tv,12,pg_13,Ai-Mai-Mi Mousou Catastrophe,https://cdn.myanimelist.net/images/anime/6/65753l.jpg,True,Comedy,Slice of Life,,,
34295,2017-01-03,6.05,10387,white,tv,12,pg_13,Ai-Mai-Mi Surgical Friends,https://cdn.myanimelist.net/images/anime/11/83846l.jpg,True,Comedy,Slice of Life,,,
13349,2012-07-03,7.43,29570,white,tv,13,pg_13,Utakoi,https://cdn.myanimelist.net/images/anime/7/42007l.jpg,False,Comedy,Historical,Josei,Romance,
1470,1987-04-06,7.91,79354,white,tv,51,pg_13,City Hunter,https://cdn.myanimelist.net/images/anime/8/20587l.jpg,False,Action,Comedy,Mystery,Shounen,
1473,1991-04-28,7.75,23798,white,tv,13,pg_13,City Hunter '91,https://cdn.myanimelist.net/images/anime/7/50531l.jpg,True,Action,Comedy,Mystery,Shounen,
1471,1988-04-02,8.06,26476,white,tv,63,pg_13,City Hunter 2,https://cdn.myanimelist.net/images/anime/1272/138953l.jpg,True,Action,Comedy,Mystery,Shounen,
1472,1989-10-15,7.79,21381,white,tv,13,pg_13,City Hunter 3,https://cdn.myanimelist.net/images/anime/1147/94393l.jpg,True,Action,Comedy,Mystery,Shounen,
37516,2019-02-08,7.46,11857,white,movie,1,pg_13,City Hunter Movie: Shinjuku Private Eyes,https://cdn.myanimelist.net/images/anime/1416/97388l.jpg,False,Action,Comedy,Mystery,Shounen,
1474,1989-06-17,7.38,8732,white,movie,1,pg_13,City Hunter: .357 Magnum,https://cdn.myanimelist.net/images/anime/1978/94391l.jpg,False,Action,Comedy,Mystery,Shounen,
1475,1990-08-25,7.34,8398,white,movie,1,pg_13,City Hunter: Bay City Wars,https://cdn.myanimelist.net/images/anime/1486/94388l.jpg,False,Action,Comedy,Mystery,Shounen,
1476,1990-08-25,7.33,7859,white,movie,1,pg_13,City Hunter: Million Dollar Conspiracy,https://cdn.myanimelist.net/images/anime/4/3025l.jpg,True,Action,Comedy,Mystery,Shounen,
15633,2012-12-17,6.7,32755,white,ova,3,r,Code:Breaker OVA,https://cdn.myanimelist.net/images/anime/1388/98050l.jpg,False,Action,Comedy,Ecchi,School,Shounen
9479,2013-10-02,6.47,120145,white,tv,13,pg_13,Coppelion,https://cdn.myanimelist.net/images/anime/4/75543l.jpg,False,Action,Drama,Military,Sci-Fi,Seinen
2450,2001-04-21,7.86,10010,white,movie,1,g,Crayon Shin-chan Movie 09: Arashi wo Yobu Mouretsu! Otona Teikoku no Gyakushuu,https://cdn.myanimelist.net/images/anime/1824/94859l.jpg,True,Comedy,Sci-Fi,Seinen,,
15109,2013-01-04,7.24,104747,white,tv,12,pg_13,Cuticle Detective Inaba,https://cdn.myanimelist.net/images/anime/10/73934l.jpg,False,Comedy,Detective,Fantasy,Gag Humor,Mystery
14893,2013-03-29,6.63,65129,white,ova,1,r+,"So, I Can't Play H! Episode 13",https://cdn.myanimelist.net/images/anime/11/51565l.jpg,True,Comedy,Ecchi,Romance,,
